"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"9133","Nyctalus",41.376634,-7.246717,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9134","Rhinolophus",41.331038,-7.409713,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Mario Carmo","Margarida Augusto",NA
"9135","Pipistrellus",41.331038,-7.409713,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9136","Chiroptera",41.285221,-7.432843,"Chiroptera",NA,NA,NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9137","Chiroptera",41.364927,-7.24725,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9138","Vespertilionidae",41.366825,-7.340777,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9139","Pipistrellus",41.371659,-7.243567,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9140","Chiroptera",41.283759,-7.392923,"Chiroptera",NA,NA,NA,2017,4,12,"Mario Carmo","Darcio Sousa",NA
"9141","Nyctalus",41.332315,-7.307318,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9142","Pipistrellus",41.332315,-7.307318,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9143","Plecotus",41.242202,-7.39178,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9144","Pipistrellus",41.338823,-7.315052,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9145","Rhinolophus euryale",41.444222,-7.126168,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9146","Myotis blythii",41.444222,-7.126168,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9147","Myotis nattereri",41.408009,-7.109792,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9148","Tadarida teniotis",41.308317,-7.586844,"Tadarida teniotis (Rafinesque, 1814)","Molossidae","Tadarida","Tadarida teniotis",2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9149","Miniopterus schreibersii",41.308317,-7.586844,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9150","Rhinolophus hipposideros",41.308317,-7.586844,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9151","Rhinolophus",41.717879,-6.815756,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9152","Nyctalus noctula",41.670002,-6.844589,"Nyctalus noctula (Schreber, 1774)","Vespertilionidae","Nyctalus","Nyctalus noctula",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9153","Myotis",41.670002,-6.844589,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9154","Myotis",41.216068,-7.424175,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9155","Chiroptera",41.366825,-7.340777,"Chiroptera",NA,NA,NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9156","Nyctalus",41.333187,-7.35255,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9157","Vespertilionidae",41.32757,-7.36865,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,10,"Darcio Sousa","Darcio Sousa",NA
"9158","Vespertilionidae",41.265256,-7.388053,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,20,"Darcio Sousa","Darcio Sousa",NA
"9159","Pipistrellus",41.334007,-7.339949,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9160","Plecotus",41.376634,-7.246717,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9161","Chiroptera",41.315199,-7.277557,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9162","Pipistrellus",41.315199,-7.277557,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9163","Nyctalus",41.331144,-7.355445,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9164","Vespertilionidae",41.236792,-7.388738,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9165","Nyctalus",41.32552,-7.286779,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9166","Nyctalus",41.321565,-7.329509,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9167","Chiroptera",41.338823,-7.315052,"Chiroptera",NA,NA,NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9168","Myotis",41.408009,-7.109792,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9169","Myotis",41.308317,-7.586844,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9170","Chiroptera",41.670002,-6.844589,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9171","Pipistrellus",41.317828,-7.353607,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9172","Chiroptera",41.29446,-7.368065,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9173","Myotis",41.337339,-7.328561,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9174","Chiroptera",41.315199,-7.277557,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9175","Rhinolophus",41.331038,-7.409713,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9176","Vespertilionidae",41.387665,-7.18384,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9177","Rhinolophus",41.333187,-7.35255,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Mario Carmo","Margarida Augusto",NA
"9178","Rhinolophus",41.332315,-7.307318,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Mario Carmo","Margarida Augusto",NA
"9179","Chiroptera",41.359238,-7.250467,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9180","Nyctalus",41.242202,-7.39178,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9181","Rhinolophus",41.32757,-7.36865,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Mario Carmo","Darcio Sousa",NA
"9182","Myotis daubentonii",41.415239,-7.104915,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9183","Pipistrellus",41.216068,-7.424175,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9184","Rhinolophus ferrumequinum",41.670002,-6.844589,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9185","Rhinolophus mehelyi",41.308317,-7.586844,"Rhinolophus mehelyi Matschie, 1901","Rhinolophidae","Rhinolophus","Rhinolophus mehelyi",2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9186","Myotis daubentonii",41.308317,-7.586844,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9187","Pipistrellus",41.227879,-7.419208,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9188","Pipistrellus",41.215041,-7.345562,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9189","Vespertilionidae",41.213225,-7.42898,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9190","Chiroptera",41.317828,-7.353607,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9191","Chiroptera",41.29446,-7.368065,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9192","Chiroptera",41.242252,-7.369679,"Chiroptera",NA,NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9193","Pipistrellus",41.237369,-7.424599,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9194","Chiroptera",41.237369,-7.424599,"Chiroptera",NA,NA,NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9195","Nyctalus",41.354794,-7.285717,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9196","Myotis emarginatus",41.415239,-7.104915,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9197","Myotis myotis",41.415239,-7.104915,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9198","Rhinolophus",41.216068,-7.424175,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9199","Rhinolophus hipposideros",41.216068,-7.424175,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9200","Tadarida teniotis",41.216068,-7.424175,"Tadarida teniotis (Rafinesque, 1814)","Molossidae","Tadarida","Tadarida teniotis",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9201","Pipistrellus",41.717879,-6.815756,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9202","Myotis",41.717879,-6.815756,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9203","Myotis",41.670002,-6.844589,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9204","Miniopterus schreibersii",41.444222,-7.126168,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9205","Myotis",41.444222,-7.126168,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9206","Rhinolophus",41.308317,-7.586844,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9207","Myotis",41.308317,-7.586844,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9208","Pipistrellus",41.371659,-7.243567,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9209","Pipistrellus",41.298802,-7.411868,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9210","Pipistrellus",41.387665,-7.18384,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9211","Myotis",41.316147,-7.36903,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9212","Rhinolophus",41.359238,-7.250467,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9213","Rhinolophus",41.242202,-7.39178,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,19,"Mario Carmo","Margarida Augusto",NA
"9214","Nyctalus",41.236792,-7.388738,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9215","Plecotus",41.257777,-7.374059,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9216","Chiroptera",41.267357,-7.378481,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9217","Pipistrellus",41.352345,-7.316722,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9218","Pipistrellus",41.267357,-7.378481,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9219","Chiroptera",41.354794,-7.285717,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9220","Pipistrellus",41.364927,-7.24725,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9221","Rhinolophus",41.364927,-7.24725,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Mario Carmo","Margarida Augusto",NA
"9222","Rhinolophus",41.364927,-7.24725,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Mario Carmo","Margarida Augusto",NA
"9223","Plecotus",41.366825,-7.340777,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9224","Vespertilionidae",41.444222,-7.126168,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9225","Chiroptera",41.444222,-7.126168,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9226","Rhinolophus hipposideros",41.408009,-7.109792,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9227","Myotis emarginatus",41.717879,-6.815756,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9228","Barbastella barbastellus",41.415239,-7.104915,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9229","Myotis",41.216068,-7.424175,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9230","Rhinolophus",41.317828,-7.353607,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Mario Carmo","Margarida Augusto",NA
"9231","Vespertilionidae",41.257777,-7.374059,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9232","Myotis",41.321565,-7.329509,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9233","Pipistrellus",41.354794,-7.285717,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9234","Nyctalus",41.376634,-7.246717,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9235","Chiroptera",41.376634,-7.246717,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9236","Chiroptera",41.227879,-7.419208,"Chiroptera",NA,NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9237","Rhinolophus",41.215041,-7.345562,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9238","Chiroptera",41.364927,-7.24725,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9239","Vespertilionidae",41.371659,-7.243567,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9240","Nyctalus",41.298802,-7.411868,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9241","Chiroptera",41.213225,-7.42898,"Chiroptera",NA,NA,NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9242","Vespertilionidae",41.213225,-7.42898,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9243","Rhinolophus",41.213225,-7.42898,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9244","Pipistrellus",41.32757,-7.36865,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,10,"Darcio Sousa","Darcio Sousa",NA
"9245","Myotis daubentonii",41.216068,-7.424175,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9246","Myotis daubentonii",41.670002,-6.844589,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9247","Nyctalus",41.336434,-7.344539,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9248","Pipistrellus",41.32552,-7.286779,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9249","Nyctalus",41.32552,-7.286779,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9250","Chiroptera",41.267357,-7.378481,"Chiroptera",NA,NA,NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9251","Vespertilionidae",41.321565,-7.329509,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9252","Nyctalus",41.366825,-7.340777,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9253","Pipistrellus",41.265256,-7.388053,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,20,"Darcio Sousa","Darcio Sousa",NA
"9254","Chiroptera",41.245087,-7.388608,"Chiroptera",NA,NA,NA,2017,4,11,"Fernanda Pereira","Fernanda Pereira",NA
"9255","Plecotus",41.283759,-7.392923,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,12,"Darcio Sousa","Darcio Sousa",NA
"9256","Vespertilionidae",41.387665,-7.18384,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9257","Chiroptera",41.280902,-7.392192,"Chiroptera",NA,NA,NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9258","Rhinolophus",41.285221,-7.432843,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9259","Rhinolophus",41.408009,-7.109792,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9260","Myotis",41.308317,-7.586844,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9261","Myotis",41.717879,-6.815756,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9262","Myotis",41.717879,-6.815756,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9263","Rhinolophus ferrumequinum",41.216068,-7.424175,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9264","Plecotus",41.236792,-7.388738,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9265","Rhinolophus",41.32552,-7.286779,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Mario Carmo","Margarida Augusto",NA
"9266","Pipistrellus",41.257777,-7.374059,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9267","Rhinolophus",41.257777,-7.374059,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9268","Pipistrellus",41.257777,-7.374059,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9269","Pipistrellus",41.285221,-7.432843,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9270","Rhinolophus",41.366825,-7.340777,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9271","Pipistrellus",41.358757,-7.402371,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9272","Rhinolophus",41.358757,-7.402371,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9273","Chiroptera",41.371659,-7.243567,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9274","Chiroptera",41.387665,-7.18384,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9275","Vespertilionidae",41.359238,-7.250467,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9276","Pipistrellus",41.359238,-7.250467,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9277","Rhinolophus",41.242252,-7.369679,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9278","Rhinolophus",41.242252,-7.369679,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9279","Rhinolophus",41.237369,-7.424599,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,11,"Mario Carmo","Margarida Augusto",NA
"9280","Pipistrellus",41.245087,-7.388608,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,11,"Fernanda Pereira","Fernanda Pereira",NA
"9281","Chiroptera",41.415239,-7.104915,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9282","Rhinolophus",41.670002,-6.844589,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9283","Myotis",41.408009,-7.109792,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9284","Rhinolophus",41.408009,-7.109792,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9285","Rhinolophus",41.267357,-7.378481,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9286","Chiroptera",41.237369,-7.424599,"Chiroptera",NA,NA,NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9287","Rhinolophus",41.227879,-7.419208,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9288","Pipistrellus",41.376634,-7.246717,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9289","Nyctalus",41.331038,-7.409713,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9290","Nyctalus",41.316147,-7.36903,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9291","Pipistrellus",41.359238,-7.250467,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9292","Pipistrellus",41.242202,-7.39178,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9293","Myotis daubentonii",41.444222,-7.126168,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
